battery_id,cycle,voltage,temperature,capacity,soh,rul,health_label,degradation_pct,voltage_drop,soh_lag_1,soh_lag_3,temp_capacity,health_encoded
B0006,45,3.5078,31.1263,1.74721,0.847598,110,Warning,15.24,-0.009090000000000042,0.865783,0.85035,54.384182623,1
B0006,46,3.50212,31.1391,1.72672,0.837661,109,Warning,16.23,-0.005679999999999907,0.847598,0.859133,53.768506752,1
B0006,47,3.50163,31.1393,1.7158,0.832363,108,Warning,16.76,-0.0004900000000001015,0.837661,0.865783,53.42881094,1
B0006,48,3.53892,33.6155,1.84243,0.893793,107,Warning,10.62,0.037290000000000045,0.832363,0.847598,61.93420566499999,1
B0006,49,3.5309,32.8768,1.82696,0.886286,106,Warning,11.37,-0.008020000000000138,0.893793,0.837661,60.064598528000005,1
B0006,50,3.52381,32.1779,1.78929,0.868014,105,Warning,13.2,-0.007089999999999819,0.886286,0.832363,57.575594691000006,1
B0006,51,3.51131,31.9353,1.7581,0.85288,104,Warning,14.71,-0.012500000000000178,0.868014,0.893793,56.14545093,1
B0006,52,3.51135,31.6809,1.74264,0.84538,103,Warning,15.46,4.000000000026205e-05,0.85288,0.886286,55.208403576,1
B0006,53,3.50357,31.8426,1.72153,0.835141,102,Warning,16.49,-0.007780000000000342,0.84538,0.868014,54.817991178,1
B0006,54,3.49801,32.2293,1.71098,0.830022,101,Warning,17.0,-0.005560000000000009,0.835141,0.85288,55.143687714,1
B0006,55,3.49558,32.0247,1.69555,0.822539,100,Warning,17.75,-0.002429999999999932,0.830022,0.84538,54.299480085,1
B0006,56,3.49111,31.9829,1.68493,0.817383,99,Warning,18.26,-0.004469999999999974,0.822539,0.835141,53.888947697000006,1
B0006,57,3.48512,31.9346,1.67425,0.812204,98,Warning,18.78,-0.005989999999999718,0.817383,0.830022,53.46650405,1
B0006,58,3.47553,32.2608,1.66469,0.807568,97,Warning,19.24,-0.00959000000000021,0.812204,0.822539,53.704231152000006,1
B0006,59,3.47669,32.5846,1.65884,0.804731,96,Warning,19.53,0.0011600000000000499,0.807568,0.817383,54.052637864000005,1
B0006,60,3.47363,32.4671,1.64266,0.796881,95,Critical,20.31,-0.0030600000000000627,0.804731,0.812204,53.332406486000004,0
B0006,61,3.47453,32.3869,1.6224,0.787052,94,Critical,21.29,0.0009000000000001229,0.796881,0.807568,52.544506559999995,0
B0006,62,3.46323,32.2576,1.62229,0.786999,93,Critical,21.3,-0.01130000000000031,0.787052,0.804731,52.331181904,0
B0006,63,3.46433,32.5826,1.61251,0.782253,92,Critical,21.77,0.001100000000000101,0.786999,0.796881,52.539768326,0
B0006,64,3.45829,32.2704,1.60115,0.776743,91,Critical,22.33,-0.006040000000000045,0.782253,0.787052,51.66975096000001,0
B0006,65,3.46275,32.4633,1.59644,0.774458,90,Critical,22.55,0.004460000000000353,0.776743,0.786999,51.825710652,0
B0006,66,3.45384,32.3937,1.58067,0.766809,89,Critical,23.32,-0.008910000000000196,0.774458,0.782253,51.203749779000006,0
B0006,67,3.45212,32.2818,1.57488,0.764,88,Critical,23.6,-0.0017200000000001658,0.766809,0.776743,50.839961183999996,0
B0006,68,3.45078,32.3544,1.56475,0.759085,87,Critical,24.09,-0.0013399999999998968,0.764,0.774458,50.6265474,0
B0006,69,3.44668,32.4168,1.55959,0.75658,86,Critical,24.34,-0.0040999999999997705,0.759085,0.766809,50.556917112,0
B0006,70,3.44201,32.5037,1.54419,0.749108,85,Critical,25.09,-0.004670000000000396,0.75658,0.764,50.191888503,0
B0006,71,3.44572,32.4684,1.54378,0.74891,84,Critical,25.11,0.003710000000000324,0.749108,0.759085,50.124066552,0
B0006,72,3.44104,32.5023,1.53828,0.746244,83,Critical,25.38,-0.0046800000000000175,0.74891,0.75658,49.997638044,0
B0006,73,3.44132,32.5708,1.52813,0.741321,82,Critical,25.87,0.000280000000000058,0.746244,0.749108,49.772416604,0
B0006,74,3.43854,32.5693,1.52294,0.738799,81,Critical,26.12,-0.0027800000000000047,0.741321,0.74891,49.601089742,0
B0006,75,3.43761,32.5439,1.51758,0.736202,80,Critical,26.38,-0.0009300000000003195,0.738799,0.746244,49.387971762,0
B0006,76,3.43875,32.4896,1.50706,0.731099,79,Critical,26.89,0.001140000000000363,0.736202,0.741321,48.96377657600001,0
B0006,77,3.43037,32.6239,1.50643,0.730794,78,Critical,26.92,-0.008380000000000276,0.731099,0.738799,49.145621676999994,0
B0006,78,3.44217,33.1428,1.54901,0.75145,77,Critical,24.86,0.011800000000000033,0.730794,0.736202,51.338528628,0
B0006,79,3.4394,32.5876,1.51767,0.736247,76,Critical,26.38,-0.002769999999999939,0.75145,0.731099,49.457222892000004,0
B0006,80,3.42753,32.5019,1.50755,0.731334,75,Critical,26.87,-0.011870000000000047,0.736247,0.730794,48.998239344999995,0
B0006,81,3.43157,32.6208,1.49182,0.723703,74,Critical,27.63,0.0040399999999998215,0.731334,0.75145,48.664361856,0
B0006,82,3.43133,33.1418,1.49211,0.723844,73,Critical,27.62,-0.00023999999999979593,0.723703,0.736247,49.45121119800001,0
B0006,83,3.43173,33.3618,1.48688,0.721311,72,Critical,27.87,0.00039999999999995595,0.723844,0.731334,49.604993184,0
B0006,84,3.42685,33.2966,1.48113,0.718519,71,Critical,28.15,-0.0048799999999999955,0.721311,0.723703,49.316593157999996,0
B0006,85,3.42374,33.0408,1.47052,0.713373,70,Critical,28.66,-0.003109999999999946,0.718519,0.723844,48.587157215999994,0
B0006,86,3.42114,32.8741,1.46553,0.710951,69,Critical,28.9,-0.0026000000000001577,0.713373,0.721311,48.177979773,0
B0006,87,3.42436,33.1855,1.4608,0.708656,68,Critical,29.13,0.0032200000000002227,0.710951,0.718519,48.4773784,0
B0006,88,3.42289,33.5059,1.46058,0.70855,67,Critical,29.14,-0.0014699999999998603,0.708656,0.713373,48.938047422,0
B0006,89,3.42444,33.5703,1.45522,0.705951,66,Critical,29.4,0.0015499999999999403,0.70855,0.710951,48.852171966,0
B0006,90,3.45132,33.1874,1.60715,0.779651,65,Critical,22.03,0.026879999999999793,0.705951,0.708656,53.337129909999994,0
B0006,91,3.44866,33.3515,1.55985,0.756706,64,Critical,24.33,-0.0026600000000001067,0.779651,0.70855,52.023337275,0
B0006,92,3.43803,33.3882,1.53349,0.743918,63,Critical,25.61,-0.010629999999999917,0.756706,0.705951,51.200470818,0
B0006,93,3.43581,33.2344,1.51251,0.733744,62,Critical,26.63,-0.0022199999999998887,0.743918,0.779651,50.267362344,0
B0006,94,3.42984,33.1539,1.50193,0.728608,61,Critical,27.14,-0.005970000000000031,0.733744,0.756706,49.794837027,0
B0006,95,3.42669,33.0777,1.48664,0.721193,60,Critical,27.88,-0.003150000000000208,0.728608,0.743918,49.174631928,0
B0006,96,3.42877,33.1321,1.47639,0.716219,59,Critical,28.38,0.002080000000000304,0.721193,0.733744,48.915901119000004,0
B0006,97,3.4246,33.2063,1.47069,0.713455,58,Critical,28.65,-0.004170000000000229,0.716219,0.728608,48.836173347,0
B0006,98,3.42252,33.2355,1.46051,0.708518,57,Critical,29.15,-0.0020799999999998597,0.713455,0.721193,48.540780105,0
B0006,99,3.42266,33.2654,1.45499,0.70584,56,Critical,29.42,0.000140000000000029,0.708518,0.716219,48.400824346,0
B0006,100,3.42053,33.3097,1.45006,0.703446,55,Critical,29.66,-0.0021300000000001873,0.70584,0.713455,48.301063582,0
B0006,101,3.41489,33.4331,1.45008,0.703456,54,Critical,29.65,-0.005639999999999645,0.703446,0.708518,48.480669648,0
B0006,102,3.41626,33.4044,1.4393,0.698228,53,Critical,30.18,0.0013699999999996493,0.703456,0.70584,48.078952920000006,0
B0006,103,3.41675,33.6983,1.43955,0.698348,52,Critical,30.17,0.0004900000000001015,0.698228,0.703446,48.51038776500001,0
B0006,104,3.42879,33.9907,1.46584,0.7111,51,Critical,28.89,0.012039999999999829,0.698348,0.703456,49.824927687999995,0
B0006,105,3.42535,33.9642,1.44519,0.701083,50,Critical,29.89,-0.0034399999999998876,0.7111,0.698228,49.084722197999994,0
B0006,106,3.41683,33.8501,1.43389,0.695604,49,Critical,30.44,-0.008519999999999861,0.701083,0.698348,48.537319889,0
B0006,107,3.41733,33.6469,1.42337,0.6905,48,Critical,30.95,0.000500000000000167,0.695604,0.7111,47.891988053000006,0
B0006,108,3.41733,33.7305,1.41856,0.688167,47,Critical,31.18,0.0,0.6905,0.701083,47.848738080000004,0
B0006,109,3.4195,33.9857,1.40887,0.683464,46,Critical,31.65,0.0021700000000000053,0.688167,0.695604,47.881433159000004,0
B0006,110,3.41966,34.1415,1.40817,0.683127,45,Critical,31.69,0.00015999999999971593,0.683464,0.6905,48.077036055,0
B0006,111,3.41119,33.951,1.4082,0.683139,44,Critical,31.69,-0.008469999999999978,0.683127,0.688167,47.809798199999996,0
B0006,112,3.41241,33.8285,1.39753,0.677964,43,Critical,32.2,0.0012199999999999989,0.683139,0.683464,47.276343604999994,0
B0006,113,3.40877,34.1008,1.39783,0.678107,42,Critical,32.19,-0.0036399999999998656,0.677964,0.683127,47.667121263999995,0
B0006,114,3.41154,34.3675,1.39229,0.675422,41,Critical,32.46,0.002769999999999939,0.678107,0.683139,47.849526575,0
B0006,115,3.41317,34.1848,1.38737,0.673034,40,Critical,32.7,0.0016300000000000203,0.675422,0.677964,47.426965976000005,0
B0006,116,3.40553,34.0117,1.38708,0.672893,39,Critical,32.71,-0.007639999999999869,0.673034,0.678107,47.176948836,0
B0006,117,3.40617,33.8914,1.38223,0.670542,38,Critical,32.95,0.0006399999999997519,0.672893,0.675422,46.845709821999996,0
B0006,118,3.41383,34.0783,1.37179,0.665478,37,Critical,33.45,0.00766,0.670542,0.673034,46.748271157,0
B0006,119,3.40765,34.4866,1.37745,0.668223,36,Critical,33.18,-0.006180000000000074,0.665478,0.672893,47.503567170000004,0
B0006,120,3.41457,34.2005,1.39782,0.678105,35,Critical,32.19,0.006920000000000037,0.668223,0.670542,47.80614291,0
B0006,121,3.4241,34.3385,1.41871,0.688238,34,Critical,31.18,0.00953000000000026,0.678105,0.665478,48.716373335,0
B0006,122,3.41329,34.1409,1.3976,0.677998,33,Critical,32.2,-0.010810000000000208,0.688238,0.668223,47.71532184,0
B0006,123,3.41357,33.8122,1.3819,0.670381,32,Critical,32.96,0.000280000000000058,0.677998,0.678105,46.725079179999994,0
B0006,124,3.40804,33.8253,1.37618,0.667608,31,Critical,33.24,-0.005529999999999813,0.670381,0.688238,46.549701354,0
B0006,125,3.41088,33.7993,1.36619,0.66276,30,Critical,33.72,0.0028399999999999537,0.667608,0.677998,46.176265667,0
B0006,126,3.40435,33.7978,1.36105,0.660266,29,Critical,33.97,-0.006530000000000147,0.66276,0.670381,46.00049569000001,0
B0006,127,3.40946,33.7202,1.35582,0.65773,28,Critical,34.23,0.00511000000000017,0.660266,0.667608,45.718521564,0
B0006,128,3.4069,33.6333,1.35012,0.654962,27,Critical,34.5,-0.0025600000000003398,0.65773,0.66276,45.408990996,0
B0006,129,3.41019,33.588,1.33955,0.649836,26,Critical,35.02,0.003290000000000237,0.654962,0.660266,44.9928054,0
B0006,130,3.40288,33.6337,1.3404,0.650248,25,Critical,34.98,-0.007309999999999928,0.649836,0.65773,45.08261148,0
B0006,131,3.40412,33.6168,1.34008,0.650095,24,Critical,34.99,0.0012399999999996858,0.650248,0.654962,45.049201344,0
B0006,132,3.40517,33.6291,1.32923,0.644831,23,Critical,35.52,0.0010500000000002174,0.650095,0.649836,44.700808593,0
B0006,133,3.40652,33.9378,1.33459,0.647431,22,Critical,35.26,0.0013499999999999623,0.644831,0.650248,45.293048502000005,0
B0006,134,3.4136,33.8397,1.36635,0.662839,21,Critical,33.72,0.007080000000000197,0.647431,0.650095,46.236874095,0
B0006,135,3.41623,33.5192,1.33962,0.649872,20,Critical,35.01,0.00262999999999991,0.662839,0.644831,44.902990704,0
B0006,136,3.4041,33.4171,1.33419,0.647235,19,Critical,35.28,-0.012129999999999974,0.649872,0.647431,44.584760648999996,0
B0006,137,3.40821,33.1476,1.31886,0.639798,18,Critical,36.02,0.004109999999999836,0.647235,0.662839,43.717043735999994,0
B0006,138,3.40606,33.5409,1.31928,0.640004,17,Critical,36.0,-0.0021499999999998742,0.639798,0.649872,44.249838552,0
B0006,139,3.4094,33.7428,1.31914,0.639935,16,Critical,36.01,0.0033400000000001207,0.640004,0.647235,44.511477192,0
B0006,140,3.40551,33.5258,1.3085,0.634773,15,Critical,36.52,-0.003890000000000171,0.639935,0.639798,43.86850929999999,0
B0006,141,3.40195,33.2691,1.30354,0.632369,14,Critical,36.76,-0.0035600000000002296,0.634773,0.640004,43.367602614,0
B0006,142,3.40961,33.0942,1.2929,0.627208,13,Critical,37.28,0.00766,0.632369,0.639935,42.787491179999996,0
B0006,143,3.40593,33.4015,1.29294,0.627226,12,Critical,37.28,-0.0036799999999996835,0.627208,0.634773,43.18613541,0
B0006,144,3.40597,33.4356,1.29303,0.627268,11,Critical,37.27,3.999999999981796e-05,0.627226,0.632369,43.233233868,0
B0006,145,3.4068,33.1816,1.27738,0.619678,10,Critical,38.03,0.0008300000000001084,0.627268,0.627208,42.385512208,0
B0006,146,3.40527,32.9151,1.27178,0.616959,9,Critical,38.3,-0.0015300000000002534,0.619678,0.627226,41.860765878,0
B0006,147,3.40143,32.949,1.27747,0.61972,8,Critical,38.03,-0.0038399999999998435,0.616959,0.627268,42.09135903,0
B0006,148,3.40502,33.2665,1.27216,0.617142,7,Critical,38.29,0.003589999999999982,0.61972,0.619678,42.32031064,0
B0006,149,3.40661,33.1858,1.26184,0.612139,6,Critical,38.79,0.0015900000000002024,0.617142,0.616959,41.875169872,0
B0006,150,3.41004,33.0715,1.26714,0.614711,5,Critical,38.53,0.003429999999999822,0.612139,0.61972,41.90622051,0
B0006,151,3.41831,33.7646,1.30356,0.632375,4,Critical,36.76,0.00827,0.614711,0.617142,44.014181976,0
B0006,152,3.41396,33.7854,1.27726,0.619621,3,Critical,38.04,-0.004350000000000076,0.632375,0.612139,43.15274000400001,0
B0006,153,3.41059,33.6531,1.26694,0.614614,2,Critical,38.54,-0.003369999999999873,0.619621,0.614711,42.636458514000005,0
B0006,154,3.41173,33.5636,1.25106,0.606908,1,Critical,39.31,0.0011399999999999189,0.614614,0.632375,41.990077416000005,0
B0006,155,3.40608,33.5449,1.24599,0.604449,0,Critical,39.56,-0.005649999999999711,0.606908,0.619621,41.79660995099999,0
B0007,1,3.5253,32.5858,1.91866,1.0,167,Healthy,0.0,0.0,1.0,1.0,62.521071028,2
B0007,2,3.53409,32.7182,1.90826,0.994581,166,Healthy,0.54,0.008789999999999853,1.0,0.994581,62.434832332000006,2
B0007,3,3.5344,32.6851,1.90827,0.994584,165,Healthy,0.54,0.0003100000000002545,0.994581,0.994584,62.371995776999995,2
B0007,4,3.53492,32.5547,1.90844,0.994676,164,Healthy,0.53,0.0005199999999998539,0.994584,1.0,62.128691667999995,2
B0007,5,3.53738,32.4345,1.90697,0.993905,163,Healthy,0.61,0.0024600000000001288,0.994676,0.994581,61.851618465,2
B0007,6,3.54116,32.4862,1.89724,0.988839,162,Healthy,1.12,0.0037799999999998946,0.993905,0.994584,61.634118087999994,2
B0007,7,3.54355,32.5306,1.89641,0.988403,161,Healthy,1.16,0.0023900000000001143,0.988839,0.994676,61.691355146,2
B0007,8,3.54946,32.4537,1.89793,0.989197,160,Healthy,1.08,0.005909999999999638,0.988403,0.993905,61.59485084099999,2
B0007,9,3.54967,32.383,1.89701,0.988718,159,Healthy,1.13,0.00021000000000004349,0.989197,0.988839,61.43087483000001,2
B0007,10,3.54469,32.3483,1.89762,0.989036,158,Healthy,1.1,-0.004979999999999762,0.988718,0.988403,61.38478104600001,2
B0007,11,3.54843,32.1833,1.89748,0.988962,157,Healthy,1.1,0.0037400000000000766,0.989036,0.989197,61.06716808400001,2
B0007,12,3.55604,32.3789,1.88712,0.983564,156,Healthy,1.64,0.007609999999999673,0.988962,0.988718,61.102869768,2
B0007,13,3.55703,32.3342,1.88658,0.983281,155,Healthy,1.67,0.0009900000000002684,0.983564,0.989036,61.001055036000004,2
B0007,14,3.55629,32.1478,1.88637,0.98317,154,Healthy,1.68,-0.0007399999999999629,0.983281,0.988962,60.642645486,2
B0007,15,3.56477,32.0138,1.87568,0.977599,153,Healthy,2.24,0.008480000000000043,0.98317,0.983564,60.04764438400001,2
B0007,16,3.56198,31.9247,1.88438,0.982133,152,Healthy,1.79,-0.00279000000000007,0.977599,0.983281,60.158266186,2
B0007,17,3.56596,31.8543,1.8752,0.977349,151,Healthy,2.27,0.0039799999999998725,0.982133,0.98317,59.73318336,2
B0007,18,3.56904,31.9,1.8648,0.971928,150,Healthy,2.81,0.0030800000000001937,0.977349,0.977599,59.48712,2
B0007,19,3.56995,31.8672,1.8647,0.97188,149,Healthy,2.81,0.0009099999999997443,0.971928,0.982133,59.42276784,2
B0007,20,3.54643,32.3522,1.90839,0.99465,148,Healthy,0.53,-0.023519999999999985,0.97188,0.977349,61.74061495800001,2
B0007,21,3.55704,32.5629,1.90902,0.994975,147,Healthy,0.5,0.01061000000000023,0.99465,0.971928,62.16322735799999,2
B0007,22,3.56006,32.2012,1.89744,0.988939,146,Healthy,1.11,0.0030199999999998006,0.994975,0.97188,61.099844928,2
B0007,23,3.55613,31.8482,1.90778,0.994331,145,Healthy,0.57,-0.003929999999999989,0.988939,0.99465,60.759358995999996,2
B0007,24,3.55239,31.737,1.89763,0.989041,144,Healthy,1.1,-0.0037400000000000766,0.994331,0.994975,60.225083309999995,2
B0007,25,3.57077,31.5171,1.88707,0.983537,143,Healthy,1.65,0.018380000000000063,0.989041,0.988939,59.474973897,2
B0007,26,3.56572,31.4429,1.88706,0.983528,142,Healthy,1.65,-0.005050000000000221,0.983537,0.994331,59.334638874,2
B0007,27,3.56785,31.3661,1.87641,0.977979,141,Healthy,2.2,0.0021300000000001873,0.983528,0.989041,58.855663701,2
B0007,28,3.56797,31.2857,1.87553,0.977521,140,Healthy,2.25,0.00011999999999989797,0.977979,0.983537,58.67726892099999,2
B0007,29,3.56463,31.3319,1.87569,0.977605,139,Healthy,2.24,-0.0033399999999996766,0.977521,0.983528,58.768931511000005,2
B0007,30,3.56898,31.3229,1.86555,0.972322,138,Healthy,2.77,0.004349999999999632,0.977605,0.977979,58.434436095,2
B0007,31,3.56462,31.6084,1.90228,0.991462,137,Healthy,0.85,-0.0043599999999996975,0.972322,0.977521,60.128027152,2
B0007,32,3.56595,31.8252,1.87617,0.977856,136,Healthy,2.21,0.0013299999999998313,0.991462,0.977605,59.70948548399999,2
B0007,33,3.56874,31.515,1.87116,0.975246,135,Healthy,2.48,0.00279000000000007,0.977856,0.972322,58.9696074,2
B0007,34,3.56424,31.1387,1.86596,0.972533,134,Healthy,2.75,-0.0045000000000001705,0.975246,0.991462,58.103568652,2
B0007,35,3.56353,31.0903,1.86112,0.970011,133,Healthy,3.0,-0.0007099999999997664,0.972533,0.977856,57.862779136,2
B0007,36,3.56366,31.6402,1.86136,0.970135,132,Healthy,2.99,0.00012999999999996348,0.970011,0.975246,58.893802672,2
B0007,37,3.56044,31.3534,1.85067,0.964564,131,Healthy,3.54,-0.0032200000000002227,0.970135,0.972533,58.024796778,2
B0007,38,3.56269,31.1547,1.8453,0.961764,130,Healthy,3.82,0.0022500000000000853,0.964564,0.970011,57.48976791,2
B0007,39,3.55981,30.9954,1.84066,0.959347,129,Healthy,4.07,-0.0028799999999997716,0.961764,0.970135,57.051992964,2
B0007,40,3.56125,31.2217,1.83553,0.956673,128,Healthy,4.33,0.0014399999999996638,0.959347,0.964564,57.308367001,2
B0007,41,3.56115,31.7448,1.83057,0.954087,127,Healthy,4.59,-9.999999999976694e-05,0.956673,0.961764,58.111078536,2
B0007,42,3.56163,31.9233,1.83017,0.953882,126,Healthy,4.61,0.00048000000000003595,0.954087,0.959347,58.425065961,2
B0007,43,3.56045,31.5812,1.82943,0.953495,125,Healthy,4.65,-0.001180000000000181,0.953882,0.956673,57.77559471599999,2
B0007,44,3.56049,31.2466,1.8251,0.951237,124,Healthy,4.88,4.000000000026205e-05,0.953495,0.954087,57.02816966,2
B0007,45,3.5567,30.9394,1.81463,0.94578,123,Healthy,5.42,-0.00378999999999996,0.951237,0.953882,56.143563422,2
B0007,46,3.55471,30.9302,1.79909,0.93768,122,Healthy,6.23,-0.0019900000000001583,0.94578,0.953495,55.646213518,2
B0007,47,3.55614,30.9207,1.7991,0.937686,121,Healthy,6.23,0.0014300000000000423,0.93768,0.951237,55.62943137,2
B0007,48,3.569,33.8806,1.83408,0.955917,120,Healthy,4.41,0.012859999999999872,0.937686,0.94578,62.139730848,2
B0007,49,3.57106,33.0383,1.83454,0.956157,119,Healthy,4.38,0.002060000000000173,0.955917,0.93768,60.610082882,2
B0007,50,3.56669,32.2733,1.81914,0.948129,118,Healthy,5.19,-0.004370000000000207,0.956157,0.937686,58.709650962,2
B0007,51,3.56333,31.9379,1.80925,0.942978,117,Healthy,5.7,-0.0033599999999998076,0.948129,0.955917,57.783645575,2
B0007,52,3.56113,31.6665,1.79912,0.937696,116,Healthy,6.23,-0.002200000000000202,0.942978,0.956157,56.97183348,2
B0007,53,3.55889,31.7563,1.79408,0.935072,115,Healthy,6.49,-0.0022400000000000198,0.937696,0.948129,56.973342704,2
B0007,54,3.55501,32.1339,1.78903,0.932436,114,Healthy,6.76,-0.0038800000000001056,0.935072,0.942978,57.488511116999994,2
B0007,55,3.55476,31.8672,1.77887,0.927142,113,Healthy,7.29,-0.00024999999999986144,0.932436,0.937696,56.687606064,2
B0007,56,3.54719,31.8174,1.77379,0.924493,112,Healthy,7.55,-0.007569999999999855,0.927142,0.935072,56.437385946,2
B0007,57,3.54491,31.7468,1.77364,0.924417,111,Healthy,7.56,-0.002280000000000282,0.924493,0.932436,56.307394352,2
B0007,58,3.54699,31.9336,1.76389,0.919335,110,Healthy,8.07,0.002080000000000304,0.924417,0.927142,56.32735770399999,2
B0007,59,3.54963,32.2538,1.7584,0.916471,109,Healthy,8.35,0.0026399999999999757,0.919335,0.924493,56.715081919999996,2
B0007,60,3.54083,32.1288,1.75268,0.913492,108,Healthy,8.65,-0.008799999999999919,0.916471,0.924417,56.311505184,2
B0007,61,3.54442,31.9987,1.74272,0.9083,107,Healthy,9.17,0.003589999999999982,0.913492,0.919335,55.764774464,2
B0007,62,3.5379,31.8354,1.73814,0.905915,106,Healthy,9.41,-0.006520000000000081,0.9083,0.916471,55.334382156000004,2
B0007,63,3.54068,32.1379,1.73276,0.903109,105,Healthy,9.69,0.0027800000000000047,0.905915,0.913492,55.687267604000006,2
B0007,64,3.5383,32.0557,1.72791,0.900584,104,Healthy,9.94,-0.0023800000000000487,0.903109,0.9083,55.389364587,2
B0007,65,3.54064,32.2913,1.72286,0.897952,103,Warning,10.2,0.0023399999999997867,0.900584,0.905915,55.633389118000004,1
B0007,66,3.53824,32.1689,1.71245,0.892522,102,Warning,10.75,-0.0023999999999997357,0.897952,0.903109,55.087632805000005,1
B0007,67,3.53299,32.0995,1.7065,0.889424,101,Warning,11.06,-0.005250000000000199,0.892522,0.900584,54.77779674999999,1
B0007,68,3.53281,32.0914,1.70197,0.887063,100,Warning,11.29,-0.00017999999999984695,0.889424,0.897952,54.618600058,1
B0007,69,3.53178,32.182,1.69677,0.884353,99,Warning,11.56,-0.0010300000000000864,0.887063,0.892522,54.60545214,1
B0007,70,3.52978,32.2344,1.69724,0.884598,98,Warning,11.54,-0.0019999999999997797,0.884353,0.889424,54.709513056000006,1
B0007,71,3.52617,32.2373,1.69144,0.881577,97,Warning,11.84,-0.003610000000000113,0.884598,0.887063,54.527458712,1
B0007,72,3.52657,32.2175,1.68107,0.876171,96,Warning,12.38,0.00039999999999995595,0.881577,0.884353,54.15987272500001,1
B0007,73,3.5245,32.2341,1.67627,0.87367,95,Warning,12.63,-0.0020699999999997942,0.876171,0.884598,54.03305480699999,1
B0007,74,3.52285,32.2283,1.6714,0.87113,94,Warning,12.89,-0.0016500000000001513,0.87367,0.881577,53.866380619999994,1
B0007,75,3.52524,32.1364,1.66609,0.868359,93,Warning,13.16,0.0023900000000001143,0.87113,0.876171,53.542134676,1
B0007,76,3.52062,32.1479,1.66059,0.865493,92,Warning,13.45,-0.0046200000000000685,0.868359,0.87367,53.384481261,1
B0007,77,3.51803,32.012,1.66553,0.868071,91,Warning,13.19,-0.0025900000000000922,0.865493,0.87113,53.316946359999996,1
B0007,78,3.52122,32.5067,1.66529,0.867946,90,Warning,13.21,0.003190000000000026,0.868071,0.868359,54.133082443,1
B0007,79,3.51805,31.9394,1.65044,0.860203,89,Warning,13.98,-0.003169999999999895,0.867946,0.865493,52.714063335999995,1
B0007,80,3.51318,31.7749,1.65064,0.86031,88,Warning,13.97,-0.00486999999999993,0.860203,0.868071,52.448920936,1
B0007,81,3.51449,31.9327,1.64067,0.855113,87,Warning,14.49,0.0013099999999997003,0.86031,0.867946,52.391022909,1
B0007,82,3.51445,32.3711,1.63996,0.854744,86,Warning,14.53,-3.999999999981796e-05,0.855113,0.860203,53.087309156,1
B0007,83,3.5177,32.5921,1.6356,0.852472,85,Warning,14.75,0.003249999999999975,0.854744,0.86031,53.30763876,1
B0007,84,3.51584,32.518,1.62972,0.849405,84,Warning,15.06,-0.0018600000000001948,0.852472,0.855113,52.995234960000005,1
B0007,85,3.50935,32.2839,1.63001,0.849559,83,Warning,15.04,-0.006489999999999885,0.849405,0.854744,52.623079839000006,1
B0007,86,3.50763,31.9847,1.62532,0.847114,82,Warning,15.29,-0.0017200000000001658,0.849559,0.852472,51.985372604000005,1
B0007,87,3.50921,32.3653,1.61515,0.841815,81,Warning,15.82,0.0015800000000001369,0.847114,0.849405,52.274814295,1
B0007,88,3.50587,32.7207,1.60907,0.838642,80,Warning,16.14,-0.0033400000000001207,0.841815,0.849559,52.649896749,1
B0007,89,3.50408,32.7503,1.6093,0.838761,79,Warning,16.12,-0.0017899999999997362,0.838642,0.847114,52.705057790000005,1
B0007,90,3.52954,32.4805,1.71305,0.89284,78,Warning,10.72,0.025459999999999816,0.838761,0.841815,55.640720525,1
B0007,91,3.52143,32.8943,1.65018,0.860071,77,Warning,13.99,-0.00810999999999984,0.89284,0.838642,54.281515974,1
B0007,92,3.51361,32.9501,1.6451,0.85742,76,Warning,14.26,-0.00782000000000016,0.860071,0.838761,54.20620951,1
B0007,93,3.51377,32.7431,1.62979,0.849443,75,Warning,15.06,0.00016000000000016001,0.85742,0.89284,53.364376949,1
B0007,94,3.51077,32.5973,1.61909,0.843864,74,Warning,15.61,-0.0030000000000001137,0.849443,0.860071,52.777962456999994,1
B0007,95,3.50906,32.4991,1.61458,0.841517,73,Warning,15.85,-0.0017100000000001003,0.843864,0.85742,52.472396878,1
B0007,96,3.51418,32.4526,1.60952,0.838879,72,Warning,16.11,0.0051200000000002355,0.841517,0.849443,52.233108752,1
B0007,97,3.50638,32.6064,1.6093,0.838764,71,Warning,16.12,-0.007800000000000029,0.838879,0.843864,52.47347952,1
B0007,98,3.50908,32.6011,1.59941,0.833607,70,Warning,16.64,0.0026999999999999247,0.838764,0.841517,52.142525351,1
B0007,99,3.50991,32.5498,1.59404,0.830812,69,Warning,16.92,0.0008300000000001084,0.833607,0.838879,51.885683191999995,1
B0007,100,3.50652,32.6747,1.58923,0.828305,68,Warning,17.17,-0.003390000000000004,0.830812,0.838764,51.927613481,1
B0007,101,3.50007,32.7246,1.58943,0.828405,67,Warning,17.16,-0.006450000000000067,0.828305,0.833607,52.013460978,1
B0007,102,3.50191,32.6808,1.58394,0.825544,66,Warning,17.45,0.0018400000000000638,0.828405,0.830812,51.764426351999994,1
B0007,103,3.50486,32.641,1.58921,0.828294,65,Warning,17.17,0.002949999999999786,0.825544,0.828305,51.87340361,1
